date,protocol,chain,loss_usd,vector_category,is_technical,description,source_file
2023-11-22,HECO,Other,86284430.0,Access Control,True,"HECO ETH Bridge Access Control $86,284,430 11.22.2023",rekt_database_raw.txt
2023-11-22,HTX,Other,21854944.0,Access Control,True,"HTX HT ETH CeFi Access Control $21,854,944 11.22.2023",rekt_database_raw.txt
2023-11-22,"HECO Bridge, HTX",Other,99100000.0,Operator Role Compromise,True,"Protocol: HECO Bridge, HTX
Date: Nov 22, 2023
Loss: $99,100,000
Vector: Operator Role Compromise
Scenario: Compromised operator account withdrew funds from the HECO bridge. HTX hot wallets were also drained simultaneously.
Reference: https://rekt.news/heco-htx-rekt/",rekt_news_extra.txt
2023-11-22,KyberSwap,Other,48000000.0,Tick Manipulation / Double Liquidity Counting,True,"Protocol: KyberSwap
Date: Nov 22, 2023
Loss: $48,000,000
Vector: Tick Manipulation / Double Liquidity Counting
Scenario: Highly engineered exploit on concentrated liquidity pools using flash loans to push prices into empty regions and tricking code into double-counting liquidity.
Reference: https://rekt.news/kyberswap-rekt/",rekt_news_extra.txt
2023-11-21,CredixFinance,Other,25564.0,Rugpull,False,"CredixFinance CREDIX ETH Token Rugpull $25,564 11.21.2023",rekt_database_raw.txt
2023-11-21,Dor,Other,102731.0,Rugpull,False,"Dor DOR BSC Token Rugpull $102,731 11.21.2023",rekt_database_raw.txt
2023-11-18,Kronos Research,Other,26000000.0,API Key Compromise,True,"Protocol: Kronos Research
Date: Nov 18, 2023
Loss: $26,000,000
Vector: API Key Compromise
Scenario: Unauthorized access to API keys led to the draining of exchange accounts. Kronos was the largest LP for Woo X, causing liquidity issues there.
Reference: https://rekt.news/kronos-rekt/",rekt_news_extra.txt
2023-11-17,dYdX,Other,9000000.0,Market Manipulation / Insurance Fund Drain,True,"Protocol: dYdX
Date: Nov 17, 2023
Loss: $9,000,000
Vector: Market Manipulation / Insurance Fund Drain
Scenario: Targeted attack on the YFI market to trigger liquidations and drain 40% of the v3 insurance fund.
Reference: https://rekt.news/dydx-rekt/",rekt_news_extra.txt
2023-11-17,Token8633_9419,BSC,52000.0,Price Manipulation,True,src/test/2023-11/Token8633_9419_exp.sol,defihacklabs_incidents.json
2023-11-17,ShibaToken,BSC,31000.0,Logic Flaw,True,src/test/2023-11/ShibaToken_exp.sol,defihacklabs_incidents.json
2023-11-16,WECO,BSC,18000.0,Logic Flaw,True,src/test/2023-11/WECO_exp.sol,defihacklabs_incidents.json
2023-11-15,PIPI,Other,121373.0,Rugpull,False,"PIPI PIPI BSC Token Rugpull $121,373 11.15.2023",rekt_database_raw.txt
2023-11-15,EHX,BSC,0.0,Slippage,True,src/test/2023-11/EHX_exp.sol,defihacklabs_incidents.json
2023-11-15,XAI,BSC,0.0,Logic Flaw,True,src/test/2023-11/XAI_exp.sol,defihacklabs_incidents.json
2023-11-15,LinkDAO,BSC,30000.0,Signature Verification,True,src/test/2023-11/LinkDao_exp.sol,defihacklabs_incidents.json
2023-11-14,BABYFIDO,Other,79306.0,Rugpull,False,"BABYFIDO BABYFIDO ETH Token Rugpull $79,306 11.14.2023",rekt_database_raw.txt
2023-11-14,Builders NFT,Other,89296.0,Rugpull,False,"Builders NFT BuiLDerS BSC Token Rugpull $89,296 11.14.2023",rekt_database_raw.txt
2023-11-14,OKC Project,BSC,6268.0,Logic Flaw,True,src/test/2023-11/OKC_exp.sol,defihacklabs_incidents.json
2023-11-12,Custom Lending ...,Other,366058.0,Other,True,"Custom Lending ... BSC Borrowing ... Other $366,058 11.12.2023",rekt_database_raw.txt
2023-11-12,MEVBot_0x8c2d,BSC,365000.0,Access Control,True,src/test/2023-11/MEV_0x8c2d_exp.sol,defihacklabs_incidents.json
2023-11-11,Binance User,Other,27093953.0,Access Control,True,"Binance User ETH Other Access Control $27,093,953 11.11.2023",rekt_database_raw.txt
2023-11-11,MahaLend,Ethereum,20000.0,Precision Loss,True,src/test/2023-11/MahaLend_exp.sol,defihacklabs_incidents.json
2023-11-10,Samudai,Other,1286349.0,Access Control,True,"Samudai ETH Other Access Control $1,286,349 11.10.2023",rekt_database_raw.txt
2023-11-10,Poloniex,Other,126000000.0,Private Key Compromise / Off-chain Phishing,True,"Protocol: Poloniex
Date: Nov 10, 2023
Loss: $126,000,000
Vector: Private Key Compromise / Off-chain Phishing
Scenario: Hot wallets were drained across ETH, TRON, and BTC. Attributed to Lazarus Group phishing campaigns targeting employees.
Reference: https://rekt.news/poloniex-rekt/",rekt_news_extra.txt
2023-11-10,Raft,Other,3300000.0,Infinite Mint / Collateral Inflation,True,"Protocol: Raft
Date: Nov 10, 2023
Loss: $3,300,000
Vector: Infinite Mint / Collateral Inflation
Scenario: Attacker inflated collateral value via flash loan and liquidations to mint 6.7M R tokens. Attacker self-rekt by sending profits to the null address due to a delegatecall error.
Reference: https://rekt.news/raft-rekt/",rekt_news_extra.txt
2023-11-10,Raft_fi,Ethereum,3200000.0,Logic Flaw,True,src/test/2023-11/Raft_exp.sol,defihacklabs_incidents.json
2023-11-10,grok,Ethereum,26.0,Slippage,True,src/test/2023-11/grok_exp.sol,defihacklabs_incidents.json
2023-11-08,To the Moon,Other,107464.0,Rugpull,False,"To the Moon TTM BSC Token Rugpull $107,464 11.8.2023",rekt_database_raw.txt
2023-11-07,MEVbot,Ethereum,2000000.0,Access Control,True,src/test/2023-11/bot_exp.sol,defihacklabs_incidents.json
2023-11-07,TheStandard.io,Other,264000.0,Other,True,"TheStandard.io TST Arbitrum Stablecoin +1 Other $264,000 11.7.2023",rekt_database_raw.txt
2023-11-07,TrustPad,Other,152487.0,Other,True,"TrustPad TPAD BSC Other Other $152,487 11.7.2023",rekt_database_raw.txt
2023-11-07,RBalancer,Ethereum,17.0,Logic Flaw,True,src/test/2023-11/RBalancer_exp.sol,defihacklabs_incidents.json
2023-11-06,TrustPad,BSC,155000.0,Access Control,True,src/test/2023-11/TrustPad_exp.sol,defihacklabs_incidents.json
2023-11-06,KR,BSC,15000.0,Precision Loss,True,src/test/2023-11/KR_exp.sol,defihacklabs_incidents.json
2023-11-06,TheStandard_io,Arbitrum,290000.0,Slippage,True,src/test/2023-11/TheStandard_io_exp.sol,defihacklabs_incidents.json
2023-11-05,Ledger Live Web...,Other,768000.0,Phishing,True,"Ledger Live Web... ETH +1 Other Phishing $768,000 11.5.2023",rekt_database_raw.txt
2023-11-02,3913 token,Other,31354.0,Flash Loan Attack,True,"3913 token 3913 BSC Token Flash Loan Attack $31,354 11.2.2023",rekt_database_raw.txt
2023-11-02,BRAND,BSC,23.0,Access Control,True,src/test/2023-11/BRAND_exp.sol,defihacklabs_incidents.json
2023-11-01,Onyx Protocol,Other,2149772.0,Flash Loan Attack,True,"Onyx Protocol XCN ETH Borrowing ... Flash Loan Attack $2,149,772 11.1.2023",rekt_database_raw.txt
2023-11-01,SwampFinance,BSC,0.0,Logic Flaw,True,src/test/2023-11/SwampFinance_exp.sol,defihacklabs_incidents.json
2023-10-31,Dracula,Other,38349.0,Rugpull,False,"Dracula DRAC BSC Token Rugpull $38,349 10.31.2023",rekt_database_raw.txt
2023-10-31,loveloverocket,Other,23439.0,Rugpull,False,"loveloverocket LoveRCKT ETH Token Rugpull $23,439 10.31.2023",rekt_database_raw.txt
2023-10-31,Uni Bot,Other,673317.0,Other,True,"Uni Bot ETH Other Other $673,317 10.31.2023",rekt_database_raw.txt
2023-10-31,Onyx Protocol,Other,2100000.0,Precision Loss / Empty Market Attack (Compound v2 Fork),True,"Protocol: Onyx Protocol
Date: Oct 31, 2023
Loss: $2,100,000
Vector: Precision Loss / Empty Market Attack (Compound v2 Fork)
Scenario: Attacker manipulated an empty PEPE market by inflating share prices via donation, then borrowed against overvalued collateral.
Reference: https://rekt.news/onyx-protocol-rekt/",rekt_news_extra.txt
2023-10-30,TITANX,Other,82238.0,Rugpull,False,"TITANX TITANX ETH Token Rugpull $82,238 10.30.2023",rekt_database_raw.txt
2023-10-30,MEMEPAD,Other,80372.0,Rugpull,False,"MEMEPAD MEMEPAD ETH Token Rugpull $80,372 10.30.2023",rekt_database_raw.txt
2023-10-30,Memecoin,Other,79157.0,Rugpull,False,"Memecoin MEME ETH Token Rugpull $79,157 10.30.2023",rekt_database_raw.txt
2023-10-30,LaEeb,BSC,1.8,Slippage,True,src/test/2023-10/LaEeb_exp.sol,defihacklabs_incidents.json
2023-10-28,AstridProtocol,Ethereum,127.0,Incorrect Validation,True,src/test/2023-10/Astrid_exp.sol,defihacklabs_incidents.json
2023-10-26,Memecoin,Other,188095.0,Rugpull,False,"Memecoin MEME ETH Token Rugpull $188,095 10.26.2023",rekt_database_raw.txt
2023-10-26,iSharesBitcoin,Other,87947.0,Rugpull,False,"iSharesBitcoin IBTC BSC Token Rugpull $87,947 10.26.2023",rekt_database_raw.txt
2023-10-25,Mina Protocol,Other,106395.0,Rugpull,False,"Mina Protocol MINA BSC Token Rugpull $106,395 10.25.2023",rekt_database_raw.txt
2023-10-25,LINEA,Other,740809.0,Rugpull,False,"LINEA L ETH Token Rugpull $740,809 10.25.2023",rekt_database_raw.txt
2023-10-25,LastPass Users,Other,37000000.0,Seed Phrase Theft / Password Manager Breach,True,"Protocol: LastPass Users
Date: Oct 25, 2023
Loss: $37,000,000
Vector: Seed Phrase Theft / Password Manager Breach
Scenario: Slow-burn draining of hundreds of wallets linked to seed phrases stored in compromised LastPass vaults.
Reference: https://rekt.news/lastpass-users-rekt/",rekt_news_extra.txt
2023-10-24,Safereum,Other,1306583.0,Rugpull,False,"Safereum SAFEREUM ETH Token Rugpull $1,306,583 10.24.2023",rekt_database_raw.txt
2023-10-24,QuillDex,Other,30000.0,Rugpull,False,"QuillDex Quill ETH Token Rugpull $30,000 10.24.2023",rekt_database_raw.txt
2023-10-24,MaestroRouter2,Ethereum,280.0,Arbitrary Call,True,src/test/2023-10/MaestroRouter2_exp.sol,defihacklabs_incidents.json
2023-10-23,Julia,Other,72474.0,Rugpull,False,"Julia JULIA ETH Token Rugpull $72,474 10.23.2023",rekt_database_raw.txt
2023-10-22,OpenLeverage,BSC,8000.0,Incorrect Validation,True,src/test/2023-10/OpenLeverage_exp.sol,defihacklabs_incidents.json
2023-10-20,SOMESING,Other,166715.0,Rugpull,False,"SOMESING SSX BSC Token Rugpull $166,715 10.20.2023",rekt_database_raw.txt
2023-10-20,Celestia,Other,160731.0,Rugpull,False,"Celestia TIA BSC Token Rugpull $160,731 10.20.2023",rekt_database_raw.txt
2023-10-19,Openfabric AI,Other,58644.0,Rugpull,False,"Openfabric AI OFN BSC Token Rugpull $58,644 10.19.2023",rekt_database_raw.txt
2023-10-19,kTAF,Ethereum,8000.0,Inflation Attack,True,src/test/2023-10/kTAF_exp.sol,defihacklabs_incidents.json
2023-10-18,L7 DEX,Other,160866.0,Rugpull,False,"L7 DEX LSD7 BSC Token Rugpull $160,866 10.18.2023",rekt_database_raw.txt
2023-10-18,Hope Lend,Other,834616.0,Other,True,"Hope Lend HOPE ETH Other Other $834,616 10.18.2023",rekt_database_raw.txt
2023-10-18,MicDao,BSC,13000.0,Price Manipulation,True,src/test/2023-10/MicDao_exp.sol,defihacklabs_incidents.json
2023-10-17,Huge Gas Fee Dr...,Other,156190.0,Other,True,"Huge Gas Fee Dr... ETH Other Other $156,190 10.17.2023",rekt_database_raw.txt
2023-10-17,Fantom Foundation (Nightmare),Other,7500000.0,Private Key Compromise / Admin Breach,True,"Protocol: Fantom Foundation (Nightmare)
Date: Oct 17, 2023
Loss: $7,500,000
Vector: Private Key Compromise / Admin Breach
Scenario: Multiple associated admin wallets were compromised, siphoning funds from Foundation and team accounts.
Reference: https://rekt.news/nightmare-ftm/",rekt_news_extra.txt
2023-10-16,IVY,Other,1820319.0,Rugpull,False,"IVY IVY BSC Token Rugpull $1,820,319 10.16.2023",rekt_database_raw.txt
2023-10-13,Big Time,Other,168699.0,Rugpull,False,"Big Time BIGTIME BSC Token Rugpull $168,699 10.13.2023",rekt_database_raw.txt
2023-10-13,BelugaDex,Arbitrum,175000.0,Price Manipulation,True,src/test/2023-10/BelugaDex_exp.sol,defihacklabs_incidents.json
2023-10-13,WiseLending_,Ethereum,260000.0,Logic Flaw,True,src/test/2023-10/WiseLending_exp.sol,defihacklabs_incidents.json
2023-10-12,2049,Other,82471.0,Rugpull,False,"2049 2049 BSC Token Rugpull $82,471 10.12.2023",rekt_database_raw.txt
2023-10-12,Platypus Finance (Rekt II),Other,2200000.0,Flash Loan / Logic Bug,True,"Protocol: Platypus Finance (Rekt II)
Date: Oct 12, 2023
Loss: $2,200,000
Vector: Flash Loan / Logic Bug
Scenario: Third exploit in 8 months for the Avalanche-based protocol. Flash loan used to manipulate pool state.
Reference: https://rekt.news/platypus-rekt2/",rekt_news_extra.txt
2023-10-11,MarbleX,Other,161784.0,Rugpull,False,"MarbleX MBX BSC Token Rugpull $161,784 10.11.2023",rekt_database_raw.txt
2023-10-11,Black Hole,Other,1275981.0,Other,True,"Black Hole BH BSC Token Other $1,275,981 10.11.2023",rekt_database_raw.txt
2023-10-11,Tangible (USDR),Other,10000000.0,Liquidity Failure / RWA Depeg,True,"Protocol: Tangible (USDR)
Date: Oct 11, 2023
Loss: $10,000,000
Vector: Liquidity Failure / RWA Depeg
Scenario: Stablecoin USDR depegged due to a lack of liquid collateral and a bank run on its RWA-backed treasury.
Reference: https://rekt.news/tangible-rekt/",rekt_news_extra.txt
2023-10-11,BH,BSC,1270000.0,Price Manipulation,True,src/test/2023-10/BH_exp.sol,defihacklabs_incidents.json
2023-10-10,Bitcoin BSC,Other,35813.0,Rugpull,False,"Bitcoin BSC BTCBSC BSC Token Rugpull $35,813 10.10.2023",rekt_database_raw.txt
2023-10-10,FSL,Other,1681340.0,Rugpull,False,"FSL FSL BSC Token Rugpull $1,681,340 10.10.2023",rekt_database_raw.txt
2023-10-09,Lucky Star Currency (LSC) / FSL,Other,2790000.0,Rugpull / Logic Bug,True,"Protocol: Lucky Star Currency (LSC) / FSL
Date: Oct 9, 2023
Loss: $2,790,000
Vector: Rugpull / Logic Bug
Scenario: Two BSC-based projects rugged users via backdoor functions shortly after launch.
Reference: https://rekt.news/LSC-FSL-rekt/",rekt_news_extra.txt
2023-10-08,ZS,BSC,14000.0,Logic Flaw,True,src/test/2023-10/ZS_exp.sol,defihacklabs_incidents.json
2023-10-08,pSeudoEth,Ethereum,2300.0,Price Manipulation,True,src/test/2023-10/pSeudoEth_exp.sol,defihacklabs_incidents.json
2023-10-07,Stars Arena,Other,3000000.0,Logic Bug / Reentrancy,True,"Protocol: Stars Arena
Date: Oct 7, 2023
Loss: $3,000,000
Vector: Logic Bug / Reentrancy
Scenario: SocialFi platform on Avalanche exploited for its entire TVL due to a reentrancy-related vulnerability.
Reference: https://rekt.news/stars-arena-rekt/",rekt_news_extra.txt
2023-10-06,CommEX,Other,134077.0,Rugpull,False,"CommEX CMX BSC Token Rugpull $134,077 10.6.2023",rekt_database_raw.txt
2023-10-05,DePayRouter,Ethereum,827.0,Logic Flaw,True,src/test/2023-10/DePayRouter_exp.sol,defihacklabs_incidents.json
2023-10-03,Stanley the Bug...,Other,113758.0,Rugpull,False,"Stanley the Bug... BUGMAN ETH Token Rugpull $113,758 10.3.2023",rekt_database_raw.txt
2023-10-02,EigenLayer,Other,821230.0,Rugpull,False,"EigenLayer EL BSC Token Rugpull $821,230 10.2.2023",rekt_database_raw.txt
2023-10-02,Ninja Gaiden,Other,88794.0,Rugpull,False,"Ninja Gaiden GAIDEN ETH Token Rugpull $88,794 10.2.2023",rekt_database_raw.txt
2023-09-30,Raichu Thunders...,Other,14964.0,Rugpull,False,"Raichu Thunders... RAI ETH Token Rugpull $14,964 9.30.2023",rekt_database_raw.txt
2023-09-30,FireBirdPair,Polygon,3200.0,Slippage,True,src/test/2023-09/FireBirdPair_exp.sol,defihacklabs_incidents.json
2023-09-29,DEXRouter,BSC,4000.0,Arbitrary Call,True,src/test/2023-09/DEXRouter_exp.sol,defihacklabs_incidents.json
2023-09-27,XSD Token,Other,12000.0,Flash Loan Attack,True,"XSD Token XSD BSC Token Flash Loan Attack $12,000 9.27.2023",rekt_database_raw.txt
2023-09-26,XSDWETHpool,BSC,56.9,Reentrancy Attack,True,src/test/2023-09/XSDWETHpool_exp.sol,defihacklabs_incidents.json
2023-09-24,HTX (Huobi),Other,7900000.0,Private Key Compromise / Hot Wallet Breach,True,"Protocol: HTX (Huobi)
Date: Sept 24, 2023
Loss: $7,900,000
Vector: Private Key Compromise / Hot Wallet Breach
Scenario: Justin Sun-linked exchange had hot wallets drained. Whitehat/Negotiation resulted in the return of funds.
Reference: https://rekt.news/htx-huobi-rekt/",rekt_news_extra.txt
2023-09-24,KubSplit,BSC,78000.0,Price Manipulation,True,src/test/2023-09/Kub_Split_exp.sol,defihacklabs_incidents.json
2023-09-23,Mixin Network,Other,200000000.0,Infrastructure / Database Breach,True,"Protocol: Mixin Network
Date: Sept 23, 2023
Loss: $200,000,000
Vector: Infrastructure / Database Breach
Scenario: Hacked third-party database led to the loss of $200M in digital assets, highlighting centralization risks in the ""decentralized"" network.
Reference: https://rekt.news/mixin-rekt/",rekt_news_extra.txt
2023-09-21,CEXISWAP,Ethereum,30000.0,Access Control,True,src/test/2023-09/CEXISWAP_exp.sol,defihacklabs_incidents.json
2023-09-16,uniclyNFT,Ethereum,0.8,Reentrancy Attack,True,src/test/2023-09/uniclyNFT_exp.sol,defihacklabs_incidents.json
2023-09-14,Remitano,Other,2700000.0,Private Key Compromise / Hot Wallet Breach,True,"Protocol: Remitano
Date: Sept 14, 2023
Loss: $2,700,000
Vector: Private Key Compromise / Hot Wallet Breach
Scenario: Hot wallets of the exchange were compromised. Rapid freezing of USDT limited the final profit for the attacker. Attributed to Lazarus Group.
Reference: https://rekt.news/remitano-rekt/",rekt_news_extra.txt
2023-09-12,CoinEx,Other,54300000.0,Private Key Compromise / Hot Wallet Breach,True,"Protocol: CoinEx
Date: Sept 12, 2023
Loss: $54,300,000
Vector: Private Key Compromise / Hot Wallet Breach
Scenario: Sophisticated attack draining wallets across 13 chains. Attributed to Lazarus Group.
Reference: https://rekt.news/coinex-rekt/",rekt_news_extra.txt
2023-09-11,0x0DEX,Ethereum,61000.0,Price Manipulation,True,src/test/2023-09/0x0DEX_exp.sol,defihacklabs_incidents.json
2023-09-09,BFCToken,BSC,38000.0,Logic Flaw,True,src/test/2023-09/BFCToken_exp.sol,defihacklabs_incidents.json
2023-09-08,APIG,BSC,169000.0,Logic Flaw,True,src/test/2023-09/APIG_exp.sol,defihacklabs_incidents.json
2023-09-07,HCT,BSC,30.5,Price Manipulation,True,src/test/2023-09/HCT_exp.sol,defihacklabs_incidents.json
2023-09-05,QuantumWN,Ethereum,0.5,Logic Flaw,True,src/test/2023-09/QuantumWN_exp.sol,defihacklabs_incidents.json
2023-09-05,JumpFarm,Ethereum,2.4,Logic Flaw,True,src/test/2023-09/JumpFarm_exp.sol,defihacklabs_incidents.json
2023-09-05,HeavensGate,Ethereum,8.0,Logic Flaw,True,src/test/2023-09/HeavensGate_exp.sol,defihacklabs_incidents.json
2023-09-05,FloorDAO,Ethereum,40.0,Logic Flaw,True,src/test/2023-09/FloorDAO_exp.sol,defihacklabs_incidents.json
2023-09-04,Stake,Other,41000000.0,Private Key Compromise / Hot Wallet Breach,True,"Protocol: Stake
Date: Sept 4, 2023
Loss: $41,000,000
Vector: Private Key Compromise / Hot Wallet Breach
Scenario: Massive drainage of hot wallets from the crypto gambling platform across ETH, BSC, and Polygon. Attributed to Lazarus Group.
Reference: https://rekt.news/stake-rekt/",rekt_news_extra.txt
2023-09-02,DAppSocial,Ethereum,16000.0,Logic Flaw,True,src/test/2023-09/DAppSocial_exp.sol,defihacklabs_incidents.json
2023-08-29,EAC,BSC,29.0,Price Manipulation,True,src/test/2023-08/EAC_exp.sol,defihacklabs_incidents.json
2023-08-27,Balancer (Rekt II),Other,2100000.0,Logic Bug / Boosted Pool Exploit,True,"Protocol: Balancer (Rekt II)
Date: Aug 27, 2023
Loss: $2,100,000
Vector: Logic Bug / Boosted Pool Exploit
Scenario: Exploit on Balancer v2 boosted pools despite a prior warning and partial mitigation efforts.
Reference: https://rekt.news/balancer-rekt/",rekt_news_extra.txt
2023-08-26,SVT,BSC,400000.0,Logic Flaw,True,src/test/2023-08/SVT_exp.sol,defihacklabs_incidents.json
2023-08-24,GSS,BSC,25000.0,Logic Flaw,True,src/test/2023-08/GSS_exp.sol,defihacklabs_incidents.json
2023-08-21,EHIVE,Ethereum,15000.0,Incorrect Validation,True,src/test/2023-08/EHIVE_exp.sol,defihacklabs_incidents.json
2023-08-19,BTC20,Ethereum,18.0,Price Manipulation,True,src/test/2023-08/BTC20_exp.sol,defihacklabs_incidents.json
2023-08-18,Exactly Protocol,Other,7200000.0,Logic Bug / Collateral Draining,True,"Protocol: Exactly Protocol
Date: Aug 18, 2023
Loss: $7,200,000
Vector: Logic Bug / Collateral Draining
Scenario: Exploit on the OP-based lending protocol that allowed an attacker to siphon user collateral.
Reference: https://rekt.news/exactly-protocol-rekt/",rekt_news_extra.txt
2023-08-17,Shibarium Bridge,Other,2600000.0,Operational Error / Faulty Launch,True,"Protocol: Shibarium Bridge
Date: Aug 17, 2023
Loss: $2,600,000
Vector: Operational Error / Faulty Launch
Scenario: Improper bridge configuration led to user funds becoming stuck during the launch of the Shiba Inu L2.
Reference: https://rekt.news/shibarium-bridge-rekt/",rekt_news_extra.txt
